날짜,고객번호,카페,음식점,여행,서점,쇼핑,온라인결제,교통,미용실,병원,주유소,화장품,편의점,주차장,문화,이동통신,학원,스포츠,부동산,자동차,기기,기타,동물병원,세탁소,영화,정육점,해외직구,택시,사우나,보험,테마파크,OTT구독,배달,해외결제,대형마트,항공사,숙박
2022-07-11,48,0,0,0,0,0,0,0,27800,131700,0,0,5700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30100,0,0,0,31500,0,0
2022-07-21,48,0,28000,0,0,0,0,0,0,0,0,0,9600,28500,83200,0,0,0,0,0,0,38400,0,0,0,0,0,22300,0,0,0,0,0,0,0,0,0
2022-07-28,48,0,19400,0,0,0,0,0,21700,0,0,0,0,0,0,0,0,0,0,0,0,20700,0,0,17400,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-09,48,0,0,0,0,0,0,0,0,0,0,0,0,0,67100,0,0,0,0,0,24400,0,0,0,0,0,0,0,0,0,0,0,0,0,58500,0,0
2022-07-20,48,0,23800,0,0,0,0,0,0,0,0,0,0,0,108200,0,0,0,0,0,0,0,0,0,12200,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-06,48,9300,0,0,0,0,0,0,0,0,0,0,3700,0,0,0,0,0,0,0,0,0,0,0,13700,0,21900,0,0,0,11000,0,0,0,0,0,0
2022-07-29,48,0,0,0,16500,0,0,0,0,0,0,0,0,35200,166800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-12,48,0,24900,0,0,40600,0,0,0,0,0,0,0,0,161900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-04,48,0,22300,0,0,0,0,0,28800,0,0,0,8900,0,124900,0,0,0,0,0,0,0,359800,0,10200,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-16,48,0,24800,0,23600,0,0,0,0,0,0,6000,0,0,0,0,0,29400,0,0,0,0,0,0,0,0,0,0,0,0,0,32300,0,0,0,0,0
2022-07-25,49,0,0,0,28200,0,0,0,22400,0,0,0,0,6900,0,0,0,0,0,0,0,0,0,0,0,0,36100,0,0,0,0,0,0,0,0,0,0
2022-07-17,49,0,25600,2248010,0,0,0,0,0,0,0,15900,4400,17100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437840,810170
2022-07-04,49,10700,16100,0,0,152900,14700,0,0,0,0,0,9300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-02,49,0,23400,0,0,0,0,0,0,0,17400,0,8700,0,0,0,0,0,0,0,0,0,0,27730,0,41100,0,31000,0,0,0,27200,0,0,34200,0,0
2022-07-31,49,0,26600,0,0,160300,0,0,0,45100,0,0,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23400,0,8000,0,0,0,0,0,0,0
2022-07-18,49,0,0,6930630,33500,0,0,0,0,0,0,0,0,0,0,0,0,48800,0,0,0,0,0,23710,38100,37500,0,0,0,0,0,0,0,0,0,6297160,633470
2022-07-01,49,0,21500,0,0,0,15500,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,781800,0,0,0,0,0,0,0,0,34600,6900,0,0,0,0
2022-07-13,49,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,24475,0,0,0,0,27600,0,0,38040,0,46100,0,21400,0,0,0,0,0,0,0,0,0
2022-07-08,49,0,19400,0,0,0,0,0,0,0,0,34700,6700,0,0,0,0,48200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-14,49,0,28300,0,0,0,0,0,0,0,0,0,0,0,96100,0,0,0,0,0,18300,0,0,0,0,0,0,0,0,0,0,0,0,0,54300,0,0
2022-07-20,49,0,0,0,0,270100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11500,0,0,0,29200,0,0,0,0,0
2022-07-26,49,0,19600,0,0,0,0,0,0,0,0,0,0,0,86400,0,0,0,0,0,0,0,0,0,0,0,0,18200,0,0,25100,39800,0,0,0,0,0
2022-07-03,49,0,18500,0,0,234800,0,0,0,32100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34500,0,0,0,0,0,0,0,0,26048,0,0,0
2022-07-16,49,14200,29600,0,0,0,0,0,0,0,45900,0,5400,29900,0,0,0,0,0,0,0,0,0,0,0,0,0,20400,0,0,0,0,0,0,0,0,0
2022-07-24,49,0,19000,0,0,0,0,0,0,0,0,46200,0,0,0,0,0,11500,0,0,0,0,0,0,0,0,0,24100,0,0,0,0,0,0,0,0,0
2022-07-30,49,0,25200,0,0,0,0,0,24400,0,0,48000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7300,0,0,0,0,0,0,0,0,0
2022-07-21,49,0,29300,0,0,0,0,0,32800,0,0,0,3300,24300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61255,0,0,0
2022-07-12,49,7500,15300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-22,49,0,26300,0,0,149500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39600,0,0,0,31000,0,0,0,0
2022-07-23,49,0,18700,0,0,193700,0,0,0,0,32600,0,7100,0,0,0,0,29300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60300,0,0
2022-07-20,50,0,15500,0,0,0,0,0,0,0,0,0,11900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,0,0
2022-07-11,50,0,0,0,0,0,0,0,17300,0,0,23600,11500,14700,0,0,0,0,0,0,0,0,0,19500,0,48100,0,0,0,0,0,0,36000,0,0,0,0
2022-07-29,50,0,24300,0,0,0,0,0,0,0,0,0,10800,0,0,0,0,0,0,0,37400,7100,0,0,0,0,0,0,0,0,0,27300,0,0,0,0,0
2022-07-28,50,0,25400,0,0,0,0,0,0,65800,0,41500,4800,0,0,0,0,0,0,0,0,7700,0,0,26100,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-18,50,0,26200,0,0,0,0,0,0,0,0,0,4900,0,0,0,0,0,0,0,14000,0,0,0,30700,0,0,0,12200,0,6500,0,0,0,0,0,0
2022-07-13,50,0,0,0,0,0,0,0,0,0,0,0,6500,0,0,0,0,0,0,3376500,0,0,0,43500,0,53400,38400,0,0,14800,0,0,0,0,90500,0,0
2022-07-14,50,0,21600,0,0,0,0,0,0,0,0,0,5300,0,0,0,0,0,0,0,0,0,0,45320,0,22100,0,0,0,10300,0,0,0,0,0,0,0
2022-07-30,50,0,17600,0,0,0,0,0,0,0,0,25300,7900,0,0,0,0,0,0,0,0,0,713600,0,0,0,0,24000,0,0,0,0,0,0,0,0,0
2022-07-07,50,0,17600,0,0,0,0,0,0,82500,0,0,5800,0,0,0,0,0,0,0,0,0,605500,0,0,0,9200,0,0,0,0,31900,0,0,0,0,0
2022-07-12,50,0,26300,0,0,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,10400,0,0,21700,0,0,31700,0,0,0,8300,0,0,0,0,0
2022-07-22,50,0,29100,0,0,275400,0,0,0,0,47100,0,6500,0,0,0,0,0,0,0,39700,0,0,0,0,0,0,39300,0,0,0,0,0,0,0,0,0
2022-07-03,50,0,16800,0,0,0,0,0,0,0,0,0,11100,0,50500,0,0,0,0,0,0,0,326000,0,0,0,0,21000,0,0,36200,0,0,0,0,0,0
2022-07-21,50,0,0,0,22800,0,0,0,0,127000,0,0,6700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31500,0,0,0,0,0,0,0,0,0
2022-07-17,50,11600,19800,0,0,0,0,0,0,0,0,0,8100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-01,50,0,19100,0,0,0,0,0,0,0,17700,0,6500,0,0,0,0,0,0,0,0,0,0,8670,0,23100,27500,0,0,0,0,0,0,0,0,0,0
2022-07-15,50,0,0,0,0,0,0,0,28000,0,0,0,5800,0,0,0,0,0,0,0,0,0,782500,0,0,0,0,0,0,0,0,33900,0,0,0,0,0
2022-07-02,50,11700,19100,0,0,0,0,0,31600,0,0,0,9900,10200,113800,0,0,0,0,0,0,0,481200,0,0,0,0,0,11600,0,0,0,0,0,0,0,0
2022-07-31,50,0,29400,0,49800,0,0,0,0,0,0,0,11200,0,0,0,0,0,0,0,20100,0,0,34230,0,37600,0,0,0,0,0,0,0,0,0,0,0
2022-07-05,50,0,25900,0,30000,0,0,0,0,55400,35700,0,6300,30100,0,24376,338006,0,0,0,0,38500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-24,50,0,23800,0,0,0,0,0,0,82300,0,48000,7900,0,0,0,0,0,0,0,0,35300,0,16280,0,30800,0,0,0,0,0,0,0,0,0,0,0
2022-07-04,50,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19100,0,0,0,0,0,0
2022-07-27,50,0,28600,0,0,0,0,0,0,0,0,12500,5700,37400,0,0,0,31400,0,0,0,0,0,0,0,0,0,0,0,38800,0,0,0,0,0,0,0
2022-07-06,50,16600,25000,0,0,0,0,0,0,0,0,0,6100,0,0,0,0,0,0,0,0,0,0,0,0,0,26500,0,0,0,0,25400,0,0,0,0,0
2022-07-12,51,0,18900,0,0,0,0,2800,0,0,0,9400,9800,22600,0,0,0,0,0,0,0,0,0,0,26200,0,0,0,0,24500,0,0,0,0,0,0,0
2022-07-31,51,0,0,0,0,0,0,2800,0,0,0,0,9900,0,0,0,0,41300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-27,51,5300,0,0,0,0,0,2800,0,0,12600,0,9300,0,0,11676,0,0,0,0,31100,0,0,0,36300,0,0,0,0,0,0,25600,0,0,0,0,0
2022-07-23,51,0,17000,0,0,0,0,2800,0,0,0,0,7300,0,0,0,0,0,0,0,0,0,0,0,0,0,24200,0,0,0,0,31000,32800,0,0,0,0
2022-07-21,51,0,24800,0,26900,0,0,2800,17300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51500,0,0
2022-07-17,51,0,19600,0,0,0,0,2800,11600,0,0,0,0,0,0,0,0,0,0,0,32200,0,0,0,0,0,0,0,16300,0,0,34200,0,0,0,0,0
2022-07-15,51,0,0,0,0,0,0,2800,15700,0,0,0,0,0,109100,0,0,0,0,0,0,19600,0,0,0,0,0,0,0,0,20400,0,0,0,0,0,0
2022-07-24,51,0,17800,0,0,0,0,2800,0,0,0,15500,8000,36400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8700,0,0,0,0
2022-07-13,51,0,15000,0,43100,0,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,16400,0,0,0,0,0,0,0,0,0,27600,0,0,0,0,0,0
2022-07-04,51,0,17100,0,0,205900,0,2800,0,0,0,18300,0,0,0,0,0,0,0,0,0,0,410900,0,0,0,0,0,0,11100,0,0,0,0,0,0,0
2022-07-30,51,0,15100,0,0,0,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,26900,0,0,0,0,0,0,0,13800,0,0,0,0,0,0,0,0
2022-07-14,51,9100,0,0,0,0,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-11,51,0,15100,0,0,0,24500,2800,0,0,0,47700,3200,0,168600,0,0,0,0,0,0,0,0,0,0,0,21400,0,0,0,0,0,0,0,0,0,0
2022-07-03,51,0,0,0,0,0,0,2800,0,0,0,0,0,0,0,0,0,15400,0,0,31800,33000,0,0,0,0,0,0,0,0,0,19400,0,0,0,0,0
2022-07-19,51,0,16300,0,0,0,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000,18640,0,57600,0,0,0,0,0,0,14400,0,0,0,0
2022-07-18,51,0,16800,0,0,0,33100,2800,0,34200,0,0,0,0,102300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-02,51,0,28500,0,0,136300,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,32700,0,0,0,0,0,27500,0,0,0,0,0,0,0,0,0,0
2022-07-16,51,0,21100,0,0,0,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,13300,0,0,0,0,0,0,0,0,0,0,25800,0,0,0,0,0
2022-07-28,51,0,15000,0,0,0,0,2800,5000,0,24500,42200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10300,0,0,0,33500,0,0,0,0
2022-07-29,51,17400,26600,0,0,0,0,2800,0,0,0,0,5000,0,0,0,0,0,0,0,0,30200,429400,17800,0,20000,0,0,0,18000,0,0,0,0,0,0,0
2022-07-08,51,0,18700,0,0,0,0,2800,0,100000,54400,0,8600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37800,0,0,0,0,0
2022-07-01,51,0,19200,0,0,0,0,2800,21100,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34000,12100,0,0,0,0,0,0
2022-07-06,51,0,22200,0,0,0,0,2800,0,0,41900,0,0,0,0,0,0,0,0,0,0,0,335200,0,0,0,0,0,0,0,0,0,11300,0,0,0,0
2022-07-22,51,0,18400,0,0,0,0,2800,0,0,0,0,7800,0,125300,0,0,0,0,0,0,0,0,48990,0,54900,0,7000,0,0,0,0,11800,0,87600,0,0
2022-07-12,52,16800,18200,0,0,0,0,5600,0,0,0,0,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14200,0,0,0,0,0,0,0
2022-07-29,52,0,0,0,0,134300,0,5600,33200,42300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11700,0,0,0,0,0,0
2022-07-22,52,0,0,0,0,0,0,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171200,0,0,0,16000,0,0,0,0,0,0,0,0,0,0
2022-07-18,52,0,22800,0,0,0,0,5600,0,0,0,17400,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0
2022-07-15,52,0,25700,0,0,0,0,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10700,7000,0,0,0,0,0,0,0,0
2022-07-16,52,0,26700,0,0,0,0,5600,0,0,0,0,8500,0,72700,0,0,0,0,0,0,17500,0,0,0,0,0,0,0,36600,0,0,10800,0,0,0,0
2022-07-20,52,0,19800,0,0,0,33400,5600,0,0,0,0,6700,0,0,0,0,0,0,0,0,0,746300,0,0,0,0,0,0,34100,0,0,0,0,65700,0,0
2022-07-28,52,0,17300,0,0,0,0,5600,0,0,0,0,0,0,0,0,0,10500,0,0,0,0,0,33300,0,54300,0,32000,0,0,0,0,12100,0,0,0,0
2022-07-02,52,0,27400,0,0,0,0,5600,0,0,0,0,0,6300,0,0,0,0,0,0,0,0,0,0,14800,0,0,0,16900,0,0,0,25300,0,0,0,0
2022-07-09,52,0,24000,0,0,0,0,5600,0,0,14700,0,4700,0,0,16310,0,14300,0,0,0,0,0,0,35400,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-19,52,0,0,0,32800,0,0,5600,0,0,45000,0,5900,0,0,0,414454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93800,0,0
2022-07-13,52,0,15500,0,15300,0,0,5600,0,106500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29600,0,0,0,0,0,0,0,0,0,0
2022-07-30,52,0,0,0,0,112400,0,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454000,0,0,0,36200,0,0,0,0,0,0,0,68000,0,0
2022-07-31,52,0,25500,0,0,0,0,5600,0,0,0,0,0,11200,0,0,0,25300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56900,0,0
2022-07-24,52,0,18700,0,0,0,0,5600,0,0,0,0,0,29600,0,0,0,0,0,0,29900,0,0,0,0,0,16400,0,0,0,0,0,0,0,0,0,0
2022-07-10,52,0,24600,0,0,0,0,5600,0,0,0,0,9300,0,0,0,0,0,0,0,0,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-14,52,0,22100,0,35100,0,0,5600,0,0,0,0,6300,0,67700,0,0,0,0,0,23200,0,0,0,0,0,0,0,0,38500,18100,0,0,0,0,0,0
2022-07-05,52,0,15300,0,0,0,0,5600,20500,0,0,0,0,5900,0,0,0,23800,0,0,0,0,0,0,32700,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-01,52,0,16200,0,44500,220200,0,5600,0,0,3300,0,5500,0,0,0,0,0,0,0,0,0,0,0,23900,0,0,32600,0,0,0,0,0,0,0,0,0
2022-07-26,52,0,26300,0,0,0,0,5600,36300,0,0,0,0,11500,0,0,0,0,0,0,0,0,0,0,22500,0,23600,0,0,0,0,0,0,0,0,0,0
2022-07-07,52,0,27100,0,0,0,0,5600,0,0,0,0,0,0,91000,0,0,0,0,0,0,0,0,36070,0,53700,0,0,0,0,0,34000,17800,0,31700,0,0
2022-07-03,52,0,24200,0,0,0,0,5600,0,0,0,26400,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-06,52,0,22000,0,0,0,0,5600,0,0,0,9600,0,0,0,0,0,0,0,0,0,0,0,45480,12100,40700,8000,0,0,0,0,0,0,0,0,0,0
2022-07-08,52,0,27500,0,0,165100,0,5600,0,0,0,0,9300,0,166300,0,0,0,0,0,0,0,552100,0,0,0,0,0,0,0,0,0,0,0,59600,0,0
2022-07-23,52,0,0,0,0,0,20800,5600,0,0,0,0,5900,0,0,0,0,0,0,0,0,8200,0,0,0,0,0,0,0,0,0,0,0,0,84500,0,0
2022-07-10,53,0,0,0,0,0,5100,0,0,0,0,35100,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-12,53,0,29500,0,0,0,11500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33400,0,0,0,0,0,0,0,24200,0,0,0,0,0,0,0
2022-07-11,53,0,23300,0,0,0,0,0,22500,0,0,0,0,0,71200,0,0,43700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-03,53,4500,17000,0,0,0,0,0,0,0,0,0,5700,0,164800,12493,0,0,0,0,0,0,0,0,0,0,31100,0,27100,0,14400,0,0,0,0,0,0
2022-07-21,53,0,19200,0,0,87800,0,0,0,0,44200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10700,0,0,0,0,0,0,0,0,0,0
2022-07-29,53,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,319550,0,0,0,0,0,0,0,0,0,0,19400,0,0,0,0,7200,0,0,0,0
2022-07-25,53,9900,26400,0,0,0,0,0,0,59400,0,0,9900,0,57500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21100,0,0,0,0,0,0,0
2022-07-30,53,0,26500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-26,53,0,19700,0,0,0,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,26700,0,0,0,0,0,0,0,0,16700,0,9500,0,0,0,0
2022-07-15,53,0,29600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22100,0,0,0,0,0,0,0,31100,0,0,0,0,0,0,0,0
2022-07-07,53,0,0,0,0,0,0,0,0,0,38400,0,0,0,0,0,0,0,0,0,0,0,0,0,31500,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-13,53,0,23700,0,0,212700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19400,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0
2022-07-08,53,11300,18900,0,0,0,0,0,0,0,0,0,6000,0,95500,0,0,0,0,0,0,0,0,0,0,0,5600,0,0,0,0,24100,0,0,0,0,0
2022-07-27,53,0,25900,0,0,0,0,0,14800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21600,0,0,10600,0,0,0,0,0
2022-07-28,53,0,21500,0,21800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206900,0,0,0,0,26400,30700,0,0,0,0,0,0,0,0
2022-07-05,53,0,24900,0,0,0,34800,0,0,0,0,0,0,0,33800,0,0,0,0,0,0,25500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-23,53,0,21100,0,0,0,0,0,28700,0,0,0,0,0,0,0,0,0,0,0,0,0,705200,0,0,0,0,0,0,0,0,0,39000,0,0,0,0
2022-07-17,53,0,24000,0,0,88200,0,0,0,53200,0,0,8900,0,0,0,0,0,0,0,0,0,0,49820,0,44200,0,0,0,0,0,0,0,0,0,0,0
2022-07-14,53,12100,19400,0,0,250600,0,0,0,0,0,0,9900,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,9600,0,0,0,0,0,0
2022-07-31,53,0,28200,0,0,0,20200,0,0,0,0,0,7300,0,0,0,0,30100,0,0,27100,0,444600,0,0,0,0,0,0,0,0,0,7400,0,0,0,0
2022-07-24,53,15300,0,0,0,0,0,0,0,0,31000,0,3400,0,0,0,0,0,0,0,8600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-20,53,0,17100,0,0,0,0,0,0,0,46800,0,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-18,53,8600,26000,0,0,0,0,0,19400,0,56600,0,0,0,0,0,0,19000,0,0,32700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-09,53,0,20400,0,0,0,0,0,24800,0,0,5100,6200,0,72200,0,0,0,493144900,0,0,0,0,0,0,0,0,0,0,0,23600,0,0,0,0,0,0
2022-07-16,53,0,0,0,0,106700,0,0,0,0,0,12800,5000,0,36500,0,0,0,0,0,0,29200,0,0,0,0,0,0,0,0,34100,0,0,0,0,0,0
2022-07-13,54,0,0,0,0,0,36300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31700,0,0,0,0,0,0,0
2022-07-23,54,0,22100,0,0,0,0,0,0,0,0,0,3200,0,0,0,0,0,0,0,30300,0,0,0,0,0,0,0,0,0,17000,0,19500,0,0,0,0
2022-07-21,54,0,16400,0,0,0,0,0,0,55000,0,0,0,0,0,0,0,0,0,0,36500,0,0,0,33600,0,0,0,0,0,6300,0,0,0,0,0,0
2022-07-06,54,17700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41600,0,0
2022-07-27,54,0,17100,6585230,0,0,0,0,0,0,0,0,0,16700,0,0,0,0,0,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,5335690,1249540
2022-07-25,54,0,26900,0,0,0,0,0,0,0,12900,0,0,0,0,0,0,0,0,0,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-20,54,4500,15100,0,0,155700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19100,0,0,0,20500,0,0,0,0,0,0
2022-07-12,54,0,27200,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,13800,0,0,0,0,0,25200,0,0,0,0,0,0
2022-07-26,54,16000,21000,3731850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12400,0,0,0,2674950,1056900
2022-07-15,54,0,21000,0,0,220900,0,0,0,0,0,0,0,37300,150600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48972,0,0,0
2022-07-17,54,0,15900,0,30300,0,0,0,0,0,0,0,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75200,0,0
2022-07-08,54,6400,20800,0,0,0,0,0,19600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38400,25800,0,0,0,0
2022-07-05,54,14800,24600,0,27700,49300,0,0,0,0,0,0,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-29,54,0,28400,0,0,67800,0,0,0,0,0,12900,5100,0,0,0,0,0,0,0,0,0,0,0,16200,0,0,0,0,0,0,0,0,0,59200,0,0
2022-07-09,54,0,21100,0,0,0,0,0,0,0,0,0,0,0,0,13962,0,12000,0,0,0,0,0,0,0,0,0,0,33000,0,0,0,17700,0,0,0,0
2022-07-22,54,0,29300,0,0,0,0,0,32600,46400,0,0,0,0,0,0,0,0,0,0,0,15900,0,0,0,0,0,0,0,0,0,0,35500,37910,0,0,0
2022-07-04,54,0,0,0,0,0,0,0,0,0,0,46000,6700,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-28,54,0,28400,0,0,0,13900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-11,54,0,0,0,0,240600,0,0,0,0,0,0,0,33600,0,0,0,0,0,0,0,23400,0,42810,0,51600,0,0,0,0,33900,0,0,0,0,0,0
2022-07-02,54,0,0,0,0,0,0,0,0,0,0,0,0,19500,0,0,0,0,0,0,28300,0,0,0,0,0,0,0,0,19200,0,0,0,0,0,0,0
2022-07-07,54,0,28000,0,0,0,0,0,0,0,0,0,0,0,50300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-10,54,18300,15600,0,0,0,0,0,0,0,44700,0,9400,0,0,0,0,0,0,0,0,0,0,30590,0,24800,0,0,0,0,0,10200,0,0,0,0,0
2022-07-24,54,0,16400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767900,0,0,0,0,0,7600,0,0,26700,0,0,0,0,0
2022-07-14,55,0,29600,0,0,0,0,0,0,0,0,0,0,14700,0,0,0,0,0,0,0,0,266900,34210,0,40400,11100,0,0,0,0,0,0,0,0,0,0
2022-07-07,55,13800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19300,0,0,38200,0,50400,0,0,0,27000,0,0,0,0,0,0,0
2022-07-24,55,6200,22400,0,0,0,0,0,0,0,0,45600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,0,0,0,0,0,0,0
2022-07-11,55,0,19900,0,0,0,0,0,0,0,0,0,9400,0,0,0,0,0,0,0,0,34100,0,0,0,0,0,0,0,0,0,0,26800,0,0,0,0
2022-07-18,55,0,18500,0,0,0,33800,0,0,0,0,0,4400,0,0,0,0,38600,0,0,16200,0,0,0,0,0,0,0,0,0,0,37600,0,0,0,0,0
2022-07-09,55,0,0,0,0,0,0,0,0,0,58700,0,4700,31200,0,0,0,0,0,0,0,0,0,19970,0,56300,0,0,0,0,0,0,0,0,0,0,0
2022-07-26,55,0,22400,0,0,0,0,0,38900,0,0,0,0,24300,0,0,0,0,0,0,17600,0,0,0,0,0,0,22300,0,0,0,0,0,0,0,0,0
2022-07-22,55,0,24200,0,26800,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38400,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-28,55,0,18600,0,0,0,0,0,0,0,0,0,6600,0,118500,0,0,0,0,0,0,38800,0,0,0,0,0,27400,19800,0,0,0,0,0,0,0,0
2022-07-16,55,17600,19200,0,0,0,0,0,23200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19290,0,29000,0,0,0,13500,0,0,0,0,0,0,0
